Instance,Income
111994,26666.352992758446
111995,6271.632460134977
111996,70868.72972644088
111997,192562.7780544788
111998,-9098.246289297706
111999,120813.665115162
112000,127375.93253903641
112001,109053.15700085199
112002,28635.64753972803
112003,132100.19285153912
112004,-46313.42842352908
112005,128428.50404766673
112006,-4453.829610080051
112007,95541.81653844393
112008,312732.5413713326
112009,99474.58883472512
112010,35116.35252630658
112011,13394.041766252369
112012,28522.87558080873
112013,30181.493806216924
112014,161479.33042968443
112015,20639.207349047763
112016,95913.78886082239
112017,27698.104106293118
112018,211685.16072089266
112019,55782.19627168705
112020,20369.884843277687
112021,19674.13331893133
112022,84987.72863276763
112023,86534.9866416567
112024,1028.589203755837
112025,96322.91627567788
112026,62654.90674462536
112027,77519.4944362262
112028,27509.090528918256
112029,54201.05185195914
112030,158744.0023157705
112031,214290.46224673954
112032,198186.39451067976
112033,67329.92587258338
112034,422608.07051959966
112035,93187.78426834059
112036,192897.18360135486
112037,160629.1107251451
112038,174650.20443832496
112039,17377.905635722796
112040,57118.10874617379
112041,87536.8002400863
112042,33093.41674089432
112043,67952.68923014094
112044,47133.78265421538
112045,25713.343456178613
112046,301306.9060563582
112047,35156.307856003
112048,-23254.456658538256
112049,99538.95308188582
112050,47466.916623119585
112051,82203.47514113251
112052,125478.38716208859
112053,215172.52034788937
112054,60077.4951300504
112055,-9889.84855583706
112056,97910.65679588052
112057,-6127.91504584736
112058,119472.12185862931
112059,44943.43643153971
112060,331972.1551781618
112061,156041.21114532778
112062,175088.85230392998
112063,68855.65273280157
112064,-24629.77852445643
112065,78435.91502242218
112066,18899.041528183676
112067,109907.98661681975
112068,127755.79610645314
112069,209492.3024863989
112070,382205.4950749719
112071,77078.15555757002
112072,90259.35255562307
112073,16781.411535766558
112074,271.13856551103527
112075,-24151.269198642927
112076,97815.94282561078
112077,751779.1396685054
112078,17101.757411411556
112079,208530.66057654488
112080,186215.03390385833
112081,544748.1205977463
112082,29972.664903959958
112083,17343.554073118896
112084,-20218.730543585436
112085,54989.40189442836
112086,-17441.817272524117
112087,52432.23052969837
112088,130790.78882759373
112089,73031.38664834242
112090,185286.0341216111
112091,41693.398900377215
112092,28679.868785569794
112093,111697.28481198443
112094,46722.26281943385
112095,59955.35073309878
112096,157821.8038444317
112097,-1357.9368573971442
112098,-16991.810606239538
112099,37350.82807321381
112100,41214.56747403825
112101,331849.9891936145
112102,11088.14795682201
112103,141350.13288817467
112104,62313.20237411765
112105,105131.03553652571
112106,111740.99013074231
112107,105200.16597819005
112108,90295.69404865013
112109,8595.959688453411
112110,75142.4197124283
112111,14042.24709293025
112112,84937.20953954718
112113,91890.83247203124
112114,71467.8906742436
112115,24630.860322578286
112116,50202.48948980644
112117,94487.89378156015
112118,2715.6615844850894
112119,72793.4948355474
112120,319570.59844948555
112121,133973.8180180127
112122,433167.4542371361
112123,388979.0879679844
112124,85359.22137461009
112125,163927.18283355044
112126,176812.58946698747
112127,-46758.93167452037
112128,45167.23238186032
112129,115483.51091158867
112130,105491.48941477685
112131,45690.450615457725
112132,73870.46237856231
112133,261240.97846377292
112134,35439.04413741623
112135,-21139.285373657418
112136,80304.11801235838
112137,-7267.422067620384
112138,32566.251890059677
112139,55067.5645512965
112140,54243.31876925877
112141,46051.85979378753
112142,32127.9258382805
112143,296570.8123508658
112144,-9816.54961893917
112145,50682.454728192795
112146,82159.16507194165
112147,218421.63123000675
112148,62706.73681160004
112149,85456.65537974285
112150,-17471.584857305337
112151,248193.76459871433
112152,94648.43872488805
112153,57804.22716969802
112154,76780.38018230867
112155,88174.19281960692
112156,146065.7121663457
112157,160093.2241945315
112158,82078.73343590059
112159,328566.5648244102
112160,42728.07610941955
112161,182628.71654867847
112162,154681.93355951292
112163,54396.745897754765
112164,70185.55034244782
112165,155585.4194256389
112166,99173.14249474707
112167,37607.69547519821
112168,66688.61941579691
112169,214847.98120745557
112170,197716.9120124845
112171,46708.097518986935
112172,-3681.697466243175
112173,126004.28547183584
112174,10839.540401266539
112175,23380.631118453224
112176,-8076.368418148486
112177,127489.06684065377
112178,-32610.149686220568
112179,198.0774228196242
112180,11244.480767601344
112181,-18976.711283297627
112182,214495.08902046038
112183,110476.9142493855
112184,-35017.40942237241
112185,310461.29314033367
112186,-11481.80346271384
112187,156202.6397358713
112188,257537.9892684599
112189,39586.956671139895
112190,19422.42241136066
112191,99574.28899146701
112192,361644.67227975087
112193,50321.753784956294
112194,170845.08074781674
112195,63403.92700579972
112196,-28536.457552995358
112197,324883.5525974156
112198,78966.04436911401
112199,34680.93807521692
112200,61017.87702917008
112201,227789.8886845536
112202,133272.06118834447
112203,23429.307556415326
112204,34559.20436767512
112205,-12127.909166502766
112206,101892.73731934294
112207,382235.1795628178
112208,86595.40639168597
112209,416776.62097723107
112210,81806.82430541888
112211,217726.6540437708
112212,98516.42010439906
112213,-3244.0469872211106
112214,287513.1368778423
112215,-3828.3059469349682
112216,143130.46681804414
112217,6328.979977858602
112218,35195.037287767045
112219,343547.7814259945
112220,91100.36933628499
112221,-369.7936919446802
112222,11505.883418793906
112223,59269.59503859043
112224,192604.2157922585
112225,73275.72388697491
112226,80475.7985556008
112227,72986.52893550828
112228,126335.79459900587
112229,71849.20687513819
112230,182884.22431530786
112231,-16890.089250654564
112232,106104.57387091513
112233,14840.723347914929
112234,14327.555708179076
112235,-34305.704689854
112236,131489.73022921442
112237,411466.03149562003
112238,48463.589368090965
112239,23227.61224895314
112240,34060.66815463349
112241,-11829.526226066111
112242,11030.878263780905
112243,97239.6325576214
112244,172193.71165318103
112245,112781.93884060046
112246,25767.60073335882
112247,395961.2546826734
112248,136773.47191483574
112249,-49651.52207780426
112250,37790.200774357596
112251,46333.01695344306
112252,48049.06200769628
112253,-18241.25750173867
112254,197276.72170018475
112255,42300.98365979592
112256,40153.00086657677
112257,27562.177147014998
112258,494506.30166833877
112259,214924.40136802796
112260,126706.45950197623
112261,378391.3892473597
112262,62247.04351315924
112263,10420.1635098845
112264,117152.72661999278
112265,44250.28909785533
112266,52073.10002934202
112267,67178.94712606262
112268,117618.58452305134
112269,466729.5973767797
112270,850.1980996315251
112271,109971.09417876074
112272,87103.71806961778
112273,174065.49970224817
112274,-5381.576251394872
112275,297482.85385370004
112276,306279.4726923284
112277,70405.85279981708
112278,-11683.795896408905
112279,-16658.551111994428
112280,150484.7498847667
112281,70172.44899540892
112282,227607.75949619664
112283,111178.31894124887
112284,81179.50625141457
112285,48053.464050839946
112286,75587.6515454537
112287,18583.564282978128
112288,62319.160966617055
112289,199591.75551800142
112290,175429.19482397227
112291,-7867.888835732243
112292,431316.66304398386
112293,-15772.757903764374
112294,270502.8495118609
112295,60331.56070074576
112296,211103.22350182227
112297,80914.06363938996
112298,84480.60102611303
112299,10557.200531542243
112300,44732.26229505232
112301,4032.944316229725
112302,36612.03457613962
112303,67082.82237014745
112304,144886.7811160915
112305,21666.95872101432
112306,123075.42931474067
112307,52261.58279368651
112308,156987.4323784819
112309,60837.92903089643
112310,5912.8780639130855
112311,120260.02535174706
112312,34365.889062155504
112313,112716.58805011219
112314,80954.1462425424
112315,153932.52782728177
112316,30633.982390711026
112317,1711.3770529046888
112318,11548.38862612046
112319,-1715.2313978233724
112320,431290.0885852997
112321,55106.120053594525
112322,29547.215133430902
112323,139464.22933924437
112324,432633.0257371268
112325,206538.44049106975
112326,151814.10653393788
112327,287475.6610491494
112328,119601.98939033048
112329,99265.75287468245
112330,379892.9993694534
112331,357847.4178577488
112332,284260.5038484699
112333,275051.7288970885
112334,321880.85118489806
112335,100184.6553858112
112336,24992.747259023483
112337,214517.8685238564
112338,225319.12492491904
112339,341034.4410651397
112340,29950.18226925179
112341,860555.6374295349
112342,34355.41356656555
112343,69774.06504281634
112344,59224.653874233016
112345,62944.46558710464
112346,87402.98981757544
112347,-22529.527690269693
112348,8867.45566741412
112349,60613.21469117401
112350,89227.70630381905
112351,23668.757199814252
112352,21395.801260517794
112353,11579.49631841766
112354,151176.603333863
112355,67901.95867816266
112356,97281.96781217033
112357,51980.50237015111
112358,108167.36341730546
112359,86294.94299691368
112360,46316.810658523085
112361,224655.14643003079
112362,75584.69754128894
112363,59179.540497200476
112364,-4984.543781931861
112365,-32552.605729284114
112366,16139.725237107137
112367,36600.97221138619
112368,25530.084026543424
112369,146448.13859871484
112370,-6672.157492302882
112371,328445.8058456131
112372,115853.39321898078
112373,27978.4501973922
112374,-42695.42031104484
112375,18802.163424308063
112376,112458.99460621568
112377,139312.67190387886
112378,44920.01359068684
112379,106180.55902741631
112380,67011.34039752503
112381,54713.85641873602
112382,83099.50242900106
112383,70423.00079204937
112384,248902.00869758183
112385,-19542.84836573276
112386,189086.8334878562
112387,86818.75931569748
112388,-6834.971867238171
112389,66502.3299447883
112390,-10832.334759473742
112391,30697.437221372384
112392,117546.4857259797
112393,114270.31617242482
112394,39559.62361873791
112395,28695.54448638711
112396,164834.51103658098
112397,90381.10194978974
112398,366935.0976924777
112399,124398.10858820908
112400,118240.54535639065
112401,156407.49234050038
112402,643337.1147113706
112403,116975.3129639829
112404,115422.926304252
112405,64332.00733758934
112406,3312.2399754144135
112407,24670.672051445697
112408,61201.16202591351
112409,91866.20088480302
112410,-4750.434368551476
112411,140035.3070163682
112412,87161.53265452199
112413,25229.354214619554
112414,163187.86371881783
112415,167794.64535774448
112416,67753.62182719787
112417,126699.9916623004
112418,85933.6115570938
112419,220659.07309834036
112420,11296.447526263422
112421,316359.19036633405
112422,103882.0926518212
112423,27102.32450757851
112424,-7990.053218386951
112425,30225.631718805933
112426,146789.78554645172
112427,309488.0413446671
112428,287584.3075195505
112429,5185.497580997588
112430,82566.06254673784
112431,153390.92694069733
112432,-16545.30162173632
112433,123346.9528351535
112434,19327.610935494653
112435,113826.68476602656
112436,58773.83717077901
112437,65353.87781865441
112438,122768.08038642461
112439,12699.113861624675
112440,264470.33981292514
112441,40443.55570735864
112442,476544.047973729
112443,34160.73663609091
112444,4974.397785369307
112445,59154.09643831535
112446,534081.6357199886
112447,417429.00347816927
112448,83228.24345879571
112449,95865.70264933206
112450,67946.08738990827
112451,94186.36292282466
112452,30887.911281429173
112453,61329.98638245984
112454,93060.19993430414
112455,619338.416173894
112456,12452.826777254115
112457,157561.59962752435
112458,117501.9054230247
112459,81024.74197807632
112460,50454.3422281715
112461,369443.3009800846
112462,62438.41976085433
112463,94103.07587033906
112464,62585.40386018716
112465,172947.73337967292
112466,219048.37809174872
112467,27406.35200594028
112468,27987.58749619359
112469,39490.8248210398
112470,28713.1377661624
112471,57506.81365675511
112472,208096.81664402143
112473,92206.10166550241
112474,35505.69197647995
112475,104838.47606651767
112476,86735.33178261347
112477,51333.853102469
112478,84943.64473137652
112479,48794.14874899437
112480,38540.553781505965
112481,126555.91512657035
112482,43046.182667539135
112483,287556.0031840036
112484,64542.690960600856
112485,84051.75512130445
112486,-17315.704566116387
112487,7018.853340678848
112488,225249.50822111138
112489,41760.281243823556
112490,384265.7507748727
112491,92368.06211860618
112492,101912.212348862
112493,253758.67877436357
112494,14139.173051277234
112495,15030.038262341928
112496,-6855.291587620566
112497,191413.9561488903
112498,66605.93277726337
112499,56395.58225208096
112500,17582.35977222625
112501,45991.85856177448
112502,73309.63272414461
112503,58615.917966023
112504,46174.00216381505
112505,15471.975605493295
112506,89492.41680890924
112507,95542.05317571014
112508,102468.7223470204
112509,-19870.223846768786
112510,77196.11353841805
112511,122236.08423407262
112512,-3828.4296563821845
112513,32723.207477224234
112514,72518.67823856373
112515,101785.67726119503
112516,115519.04769981679
112517,37779.987964946544
112518,72139.07802326733
112519,-25157.85053049022
112520,63662.25529297019
112521,150976.196014905
112522,48067.233479077346
112523,64361.355143318564
112524,101842.73586769059
112525,-30176.007576309494
112526,-17342.728959251835
112527,37945.71975143763
112528,37185.48805202189
112529,33331.21978716718
112530,116471.57898782071
112531,162467.25402796586
112532,169854.21762158396
112533,119211.04024212284
112534,347724.8496420154
112535,50692.13625031989
112536,95181.61494403594
112537,67465.1643568707
112538,-62659.21914911078
112539,224555.06775996136
112540,21478.427815575153
112541,80087.64568791428
112542,163824.90377468488
112543,100222.0662443231
112544,252785.8514517732
112545,29306.679049631523
112546,9495.512499547563
112547,116297.7096228411
112548,338644.31237194256
112549,103496.48688965768
112550,166418.33003103855
112551,10861.981289466494
112552,152881.92114407272
112553,69940.01883444068
112554,77611.28728981581
112555,-10220.526416762616
112556,117087.41572681014
112557,68034.1360064072
112558,117424.91611522762
112559,44116.5392088457
112560,43808.07166367947
112561,174191.27052926458
112562,-851.1984355749446
112563,161068.29915904402
112564,383031.64584291406
112565,153118.79367939368
112566,4443.98080992914
112567,29971.212794145336
112568,104253.14374676938
112569,193430.14716373343
112570,80752.77135737677
112571,141082.28386367176
112572,175548.41043643517
112573,9010.577329487889
112574,87991.84570866093
112575,110386.76481896531
112576,67594.92197004071
112577,292685.8195383969
112578,431500.9498950697
112579,77839.84726089647
112580,216371.20066833828
112581,34824.837040292245
112582,38987.934810669685
112583,-29208.55621859542
112584,259858.82593019248
112585,41404.9888328588
112586,-20180.609293735237
112587,173297.47392816574
112588,78042.9705448144
112589,274230.5079637881
112590,41422.298126793496
112591,127135.77447760745
112592,30167.796011188417
112593,-12315.503773974779
112594,12384.953312265978
112595,40022.120075020735
112596,58591.28842400547
112597,38057.178321240965
112598,25614.1968687005
112599,-32067.97304896562
112600,14746.901656654954
112601,208664.72739382955
112602,66513.35418355564
112603,87193.91845248907
112604,160895.96556912927
112605,23519.40901561675
112606,48313.466623489716
112607,53429.620737978374
112608,59956.54886945378
112609,149795.01208273292
112610,99016.04388766852
112611,200372.30965569435
112612,190932.27834020654
112613,90729.25262420479
112614,146812.0498585518
112615,56474.39961764513
112616,123402.81694991188
112617,60615.0661271041
112618,276042.72773585626
112619,29762.886539332103
112620,4675.058957446541
112621,27426.24898685707
112622,98083.83199633434
112623,89578.86239805326
112624,64051.75767129994
112625,33765.26074435032
112626,174472.18344643072
112627,53699.75089342095
112628,9712.723522896471
112629,76321.3353777222
112630,66681.84999145495
112631,129011.00117816855
112632,176853.6142695715
112633,192806.1804037443
112634,50444.538582540874
112635,29790.64197543438
112636,93826.53570970596
112637,197156.43618534273
112638,-30312.439463108953
112639,52837.023245163466
112640,-605.0955668342067
112641,5271.46993062197
112642,296436.28483258164
112643,105133.645768516
112644,146127.00109642406
112645,87521.31210657279
112646,37297.98264857687
112647,-3009.8560486414935
112648,41213.478493495786
112649,3262.1641915332293
112650,11659.649690578517
112651,27655.5773300812
112652,-24829.370058298227
112653,8900.628442537563
112654,34608.31882320577
112655,-24379.83041552198
112656,-6361.074102635612
112657,309863.9044797885
112658,725602.9331561914
112659,115475.86768160874
112660,85432.60076153735
112661,188004.77095866136
112662,168066.1844914676
112663,147799.79532075685
112664,260911.79850973238
112665,380932.23557722336
112666,100655.7864664273
112667,12938.02594239969
112668,15469.36552268226
112669,121284.33189311129
112670,-4705.67811120674
112671,202423.42244603892
112672,123801.40941145076
112673,111146.46865744083
112674,16562.93571149808
112675,23082.878005610954
112676,5107.783662138041
112677,5804.5948682129965
112678,22146.527655739686
112679,138836.8203665533
112680,161375.64374645991
112681,20347.515586975205
112682,125273.61038882536
112683,-41938.2021941485
112684,234485.28401007748
112685,36301.1656188897
112686,13795.548713448923
112687,67815.16603905708
112688,29076.354284109606
112689,124755.02892658958
112690,69395.08158383175
112691,53695.030081078876
112692,42170.61168774951
112693,117861.19566243613
112694,10513.54294120759
112695,155525.57091271732
112696,168984.7398374842
112697,148969.7556271612
112698,111976.9271058185
112699,477574.53336392087
112700,249022.93436363788
112701,354546.9619437727
112702,143685.75371867203
112703,44906.5585010286
112704,47895.4377986739
112705,154376.00625662273
112706,81634.80820664248
112707,-3149.521587213909
112708,131143.09129842542
112709,185501.9721733351
112710,64292.47380293906
112711,112973.39560895055
112712,-25301.56778068206
112713,93841.84902368393
112714,165495.8894373763
112715,117131.95188521102
112716,18806.194039174006
112717,-5978.246530941804
112718,91190.056358017
112719,43334.92769287113
112720,72419.88052546346
112721,-8682.093771329557
112722,33792.5740149105
112723,28656.942801520636
112724,58913.07455552934
112725,85918.33389027612
112726,-54950.18286397972
112727,53962.434150335466
112728,139652.70208732242
112729,52938.38248082923
112730,46316.89854771085
112731,21087.15351032483
112732,-43685.8184875304
112733,94383.60469672806
112734,296525.771970638
112735,-57784.716380404076
112736,85043.59586520304
112737,23206.908314167464
112738,367985.8398223822
112739,51069.90586453487
112740,122975.65547517917
112741,51932.66535410893
112742,61582.50475179235
112743,42436.320514596795
112744,132832.50807008604
112745,173203.801202051
112746,43221.76704462542
112747,92320.06003697347
112748,403170.2242728004
112749,72268.35504836758
112750,-18526.99512925028
112751,308090.66702971375
112752,66677.69762196598
112753,54685.16017025287
112754,182491.90459638886
112755,16842.010746884334
112756,81109.6557988348
112757,84478.8710992446
112758,648.8356015760219
112759,-39192.14662909019
112760,2432.2956594731077
112761,84359.87994042848
112762,355273.6908818147
112763,-8911.004332117795
112764,144721.08176285183
112765,-22748.215128178534
112766,81433.2700914192
112767,725356.8624726213
112768,694.6984990726924
112769,99223.97172386074
112770,6137.477559215098
112771,114097.33187523848
112772,1157.8777623483911
112773,97615.85860206283
112774,14814.855588812847
112775,21956.919746221858
112776,12723.714301841857
112777,24733.576659455663
112778,475805.9105503581
112779,221141.8169936738
112780,138956.11602963222
112781,111518.2452563745
112782,33471.06850081531
112783,57034.9034569987
112784,25809.11136609508
112785,-8957.78786464862
112786,105083.30200599774
112787,61265.2027117837
112788,82968.29383887743
112789,58805.51958170193
112790,131444.43352355793
