Instance,Income
111994,29038.3624098633
111995,10676.613538290416
111996,52097.63879202143
111997,176852.7916925069
111998,10398.067803432392
111999,111738.9360587967
112000,119709.28121001317
112001,58700.945646765475
112002,39101.42439847584
112003,100977.99962810309
112004,3722.2507092037335
112005,166821.9833769485
112006,3633.7020637041965
112007,99604.18282324272
112008,292189.20441312337
112009,103521.82082382558
112010,46187.15696490061
112011,12524.889514511498
112012,32417.854784243176
112013,36693.84802641367
112014,120113.67851425473
112015,37302.97617643497
112016,51136.646537914894
112017,15359.116126794088
112018,185444.5589008246
112019,53657.9297838398
112020,16335.40256932557
112021,7311.477655636215
112022,83469.13707306932
112023,70118.7452871973
112024,11091.380213212602
112025,85824.10822647449
112026,60899.976933473976
112027,77143.40937067372
112028,16628.321396275078
112029,44408.686067529656
112030,151886.3684047737
112031,266275.76590716676
112032,234296.44690467912
112033,105508.20592531313
112034,331030.9021444489
112035,118559.89230194493
112036,189936.35843859368
112037,127986.25603288361
112038,188977.98056273954
112039,32070.49173164093
112040,61202.96629450764
112041,60940.185664324665
112042,47947.917571873855
112043,54850.41682702529
112044,46241.76039801728
112045,30131.985773093642
112046,280611.2572464002
112047,21399.182859626642
112048,5813.702136311983
112049,109061.86546248903
112050,32523.49052794526
112051,53957.03433331221
112052,116918.2446628358
112053,206402.64558888986
112054,99381.46759849609
112055,15605.399581988597
112056,91112.20679363747
112057,11414.453681036768
112058,68003.8380230074
112059,26036.43751107393
112060,277833.5744430936
112061,129518.47227610488
112062,175705.0298110895
112063,73955.30947810085
112064,8083.569450493058
112065,53243.09411085547
112066,15796.703850510228
112067,115046.40567119949
112068,77177.11488915498
112069,244581.59106403118
112070,358524.0805764128
112071,70283.17462578189
112072,88237.96523509812
112073,38728.693298236314
112074,22759.08395035512
112075,10527.241717610304
112076,114817.07611257248
112077,726493.3614450711
112078,10582.136168604879
112079,211293.12982548797
112080,132081.35808357398
112081,547122.3089757852
112082,25794.753602667224
112083,27459.747152525502
112084,18209.271194050438
112085,49129.25868901281
112086,20468.60604797141
112087,41189.679385241594
112088,130673.7713044249
112089,36315.489690529896
112090,188469.51631095362
112091,28604.444031985808
112092,25841.097110743736
112093,97574.8804130054
112094,27049.546962853983
112095,53220.06153644071
112096,136531.668502738
112097,21515.696754057888
112098,11002.680789404074
112099,27527.63741480137
112100,34341.055650894676
112101,225458.0375865699
112102,15546.280054654639
112103,113820.83561345492
112104,72333.69561489088
112105,61354.24924348781
112106,93435.47430440945
112107,119067.34407282805
112108,86275.46388543578
112109,15500.980459627272
112110,53277.06136011295
112111,22426.827767728395
112112,66986.95200712932
112113,78876.1132753351
112114,37620.9241477415
112115,24717.66175999838
112116,46604.512685559486
112117,87688.328574524
112118,35258.22425120299
112119,34810.70488665346
112120,346163.64617712586
112121,123226.46761770622
112122,371854.2398131178
112123,319502.53881023737
112124,64483.32976445536
112125,194292.7356483459
112126,168494.2745107474
112127,6160.53561784372
112128,50190.78965597829
112129,101404.87344099066
112130,88817.35486178279
112131,62099.40861594213
112132,83154.57167441785
112133,271883.6746895516
112134,39845.146423346625
112135,2593.659898713285
112136,71395.64427759749
112137,12212.906756606659
112138,21854.059899358137
112139,63488.419989828115
112140,42049.90629166394
112141,47611.21529003552
112142,62800.14994948004
112143,227301.16402140027
112144,11266.098714504256
112145,32327.34922178892
112146,50197.03126251267
112147,207043.87173653764
112148,52523.51782820437
112149,70677.76909958427
112150,1594.6613113723652
112151,262708.79683424975
112152,105595.83052939837
112153,61617.59650597581
112154,51818.66376596934
112155,101998.94589116148
112156,101922.28077072705
112157,102633.38277749966
112158,57259.109041925694
112159,304361.22902673716
112160,54536.74327022388
112161,158630.87542126837
112162,127979.24574773316
112163,26979.685629314405
112164,50367.042040098124
112165,154540.03988437008
112166,62774.94164368636
112167,34735.12306848101
112168,51083.535597666356
112169,235391.6129864719
112170,190249.9158789428
112171,47721.22924457001
112172,10165.542424389047
112173,130931.56555106626
112174,18508.673134854656
112175,45164.21898187946
112176,14039.769753199986
112177,119961.03092649378
112178,6507.923193251954
112179,17011.78890108351
112180,21393.93101288896
112181,11077.516794921998
112182,214592.26364146022
112183,93387.27659973089
112184,12497.799896999084
112185,298478.37146869925
112186,10072.465287342251
112187,140358.7518719966
112188,159320.13023971888
112189,35247.983853655525
112190,42702.17277576667
112191,91836.22827572816
112192,283459.0867458704
112193,26333.13053908271
112194,154136.5288336371
112195,46456.675095152365
112196,8662.710716943304
112197,294195.34962596465
112198,27943.220687969602
112199,38635.597577220455
112200,48386.52550239516
112201,270992.3844199039
112202,139267.57941797067
112203,29414.97144047016
112204,32561.714102642487
112205,7010.604509953273
112206,111785.92448966128
112207,325005.6253309997
112208,76467.9078973796
112209,433537.5129896675
112210,48309.1712889304
112211,235338.41737389748
112212,70372.14800447552
112213,18901.692199997076
112214,270090.6791246637
112215,38378.45606996207
112216,135623.38615027632
112217,29059.720693357114
112218,31567.670106822807
112219,345863.99680867104
112220,40539.405966954495
112221,444.95775718019274
112222,27185.63272572239
112223,50845.11609746676
112224,170081.858983376
112225,30243.525556155495
112226,85800.96340344858
112227,67835.35021130364
112228,113724.17914011066
112229,76954.75406686518
112230,165292.57115875994
112231,1574.0189376982191
112232,173075.44379541985
112233,19097.16262843052
112234,40168.72164503275
112235,5511.23082667954
112236,114335.4693168922
112237,391451.5684123735
112238,47531.049127881575
112239,26452.764178490484
112240,25795.61134567372
112241,17179.347119246373
112242,36054.127810171376
112243,79849.84354515973
112244,178969.29323735536
112245,111032.7824251053
112246,45429.29602426649
112247,437709.529816867
112248,120524.35868133655
112249,2601.987627178694
112250,36317.75608505781
112251,47544.25763290876
112252,43472.47139828085
112253,16022.183384289941
112254,250818.93027228053
112255,40231.94096676487
112256,20188.51148112068
112257,45523.44726242216
112258,445631.33482399373
112259,189537.1972941386
112260,145400.78839042256
112261,337062.39764719154
112262,90315.61523845688
112263,25296.14260510895
112264,72017.03848388926
112265,24621.96189840041
112266,35463.019535423155
112267,69237.01207405663
112268,73888.7093835834
112269,508245.036446947
112270,6351.235545673903
112271,98303.23424152959
112272,96847.43736083296
112273,140723.88871804738
112274,6660.14389203653
112275,243668.5991552891
112276,244733.39996815217
112277,70532.64315921022
112278,25035.695667860382
112279,15250.591710849227
112280,137538.19720211823
112281,48010.38418292645
112282,187263.36216481327
112283,105358.3270960356
112284,60009.52643104928
112285,72258.8118728288
112286,50623.976882358314
112287,34522.13765237471
112288,78491.98433852816
112289,224639.21887334832
112290,188039.80796046453
112291,10984.58335095589
112292,449866.12944378215
112293,22269.563961567663
112294,258600.76406818302
112295,54377.74970225083
112296,226649.6356870183
112297,62805.56865014962
112298,77509.22891558486
112299,23836.470407413464
112300,24034.302179367834
112301,32061.724400270978
112302,33669.72849413191
112303,24550.41627268214
112304,166754.92745812118
