Instance,Income
111994,35530.23547522333
111995,9950.30805085216
111996,51499.98851797151
111997,118078.5431183875
111998,21174.618779499033
111999,93251.32672836173
112000,97604.69171012979
112001,55011.68012921491
112002,35307.46686854471
112003,133957.59033767495
112004,12134.73902978217
112005,161866.79325776285
112006,34972.077378536786
112007,106975.52280593882
112008,229710.17777771296
112009,70417.29746517864
112010,45411.87238497147
112011,24652.603537627743
112012,21649.29082777852
112013,22524.113251879797
112014,97455.16907696686
112015,45513.676143924036
112016,39915.19899203285
112017,19685.223728800775
112018,146064.47845314856
112019,41470.56288403012
112020,25139.936872515493
112021,11283.204659101022
112022,93516.21990087903
112023,56721.87108044878
112024,23903.836826672505
112025,84488.58155578274
112026,44510.847742550184
112027,68626.517890251
112028,23534.324378805835
112029,42612.1504206431
112030,170784.7938604857
112031,216089.9315035709
112032,212973.78553756585
112033,122497.22751263864
112034,358315.3913979235
112035,84314.11150191352
112036,221389.92967079396
112037,120087.77399900164
112038,199318.33731165229
112039,44956.94081689257
112040,58477.41187880312
112041,66007.18201584266
112042,51972.443688050065
112043,65020.62330506648
112044,43096.89863726569
112045,21986.693694656064
112046,251088.5165914599
112047,30729.364895982093
112048,21256.701574373623
112049,97021.89664574365
112050,46962.909024625405
112051,56114.70165114819
112052,111055.0400338681
112053,234274.41340516682
112054,93281.08685215515
112055,30519.38313288162
112056,89888.16919970005
112057,16741.596923772726
112058,38643.02644453713
112059,28115.592345313555
112060,272099.1629142898
112061,135346.5282974658
112062,159727.50704615837
112063,65604.94052579132
112064,13103.620606740908
112065,51804.60802753365
112066,8702.846725727952
112067,120833.85043293862
112068,47233.442992809636
112069,393282.1373558808
112070,515319.4243953741
112071,45736.32049846701
112072,85520.10349393828
112073,38194.24927237421
112074,28737.219272669703
112075,9537.84214965769
112076,123759.40368636978
112077,787955.7375776777
112078,4203.522649011751
112079,189508.2986461022
112080,85099.29432548628
112081,787989.078617971
112082,34488.40142142334
112083,12710.461083132224
112084,16447.711254294798
112085,43837.144474522145
112086,40657.42779020911
112087,50915.90216262266
112088,136249.3638424776
112089,52022.14308132244
112090,214319.37919217919
112091,42483.93902755077
112092,39364.909917838835
112093,75632.29363448193
112094,30046.975945211623
112095,54983.92177095788
112096,128885.61678384684
112097,25292.835282519227
112098,27118.259033504673
112099,33848.84154768036
112100,41187.45786951892
112101,130144.32500234028
112102,26441.87117925626
112103,139634.35692161217
112104,66067.1920453609
112105,39286.02205750055
112106,102191.81285576016
112107,106361.97366390373
112108,74516.40342791735
112109,19264.146032717093
112110,44889.2035639907
112111,23267.611977281835
112112,85540.66364985
112113,65942.61274430047
112114,67489.89804848535
112115,19875.802720216823
112116,43337.43783091818
112117,83269.31034893743
112118,46005.517179874645
112119,31210.601888788347
112120,444076.6155274763
112121,138540.76429276308
112122,607726.6084986655
112123,185974.8797832425
112124,41105.27872456791
112125,192374.02339061841
112126,156199.04307643475
112127,19284.916546168595
112128,44060.74395081502
112129,115695.52174671035
112130,79484.69847785296
112131,12345.541441399775
112132,82674.12702727808
112133,328092.65239312104
112134,26590.21607663324
112135,10391.362901206054
112136,60886.796654169266
112137,13338.165737116007
112138,32786.359046605685
112139,64191.702439499284
112140,45844.83933364303
112141,42023.59441725339
112142,60463.171245570025
112143,230832.06234716487
112144,22694.88509855501
112145,36292.876104390816
112146,40280.0807639857
112147,248067.0697208225
112148,58548.485282708825
112149,70701.4155674039
112150,3610.6437017104645
112151,318583.841773683
112152,83973.10183803464
112153,51441.41373018477
112154,33622.18806323564
112155,91669.55982136773
112156,84282.39074151948
112157,102782.05274226195
112158,46003.16182977961
112159,349674.51084489946
112160,48485.04917826505
112161,163468.74940678163
112162,113860.08086794596
112163,11500.925508872919
112164,26701.855164889763
112165,150431.0346344776
112166,38026.87306864774
112167,20821.294874438216
112168,44519.6049187687
112169,289226.7308272227
112170,200730.7728270666
112171,41992.05874373127
112172,19080.210661357985
112173,101831.59997309584
112174,28601.197628378904
112175,46261.21140021738
112176,29306.641125656683
112177,112770.70347045308
112178,21302.01135782382
112179,25953.320455231915
112180,39158.50667848914
112181,10469.864066987864
112182,248854.63219595948
112183,118913.52377987455
112184,26016.177659720448
112185,309593.07471752795
112186,6490.3296832283895
112187,129613.14210694139
112188,212399.5061101666
112189,42972.0034181544
112190,31872.030948859327
112191,82755.8768364541
112192,285245.5645480768
112193,20279.142732968136
112194,205512.56371250012
112195,46299.44905045474
112196,27488.7494466578
112197,234091.1044115759
112198,26564.388524552185
112199,43199.768286964645
112200,57652.15890884283
112201,325894.13724692626
112202,129512.40226041643
112203,42004.84103905095
112204,32306.1013946965
112205,6663.980885795325
112206,105114.33632935901
112207,323760.0763637964
112208,63586.41049516622
112209,358685.77719396236
112210,46040.54571064613
112211,248435.59775704585
112212,69790.39858516186
112213,24299.60264512747
112214,226268.03512981167
112215,27832.289108409703
112216,114883.48946744364
112217,37560.0208057585
112218,43645.073878164905
112219,392100.51427110494
112220,21788.827538679954
112221,10517.755606677998
112222,32999.09227417002
112223,44504.69625583416
112224,171644.95618839335
112225,14208.673752103598
112226,67881.92292494865
112227,62855.02687885939
112228,103777.54507609067
112229,65949.56806507676
112230,205030.181272092
112231,9631.579175729612
112232,134126.13261444576
112233,16104.734234909083
112234,45248.50269620923
112235,21892.38243965824
112236,96223.78477904202
112237,314594.10709251324
112238,45398.86890235065
112239,12956.678832138932
112240,12008.498898943737
112241,26130.24971852528
112242,44273.17117353835
112243,55899.145778382124
112244,165611.21213353847
112245,113233.40118684368
112246,44194.88087240703
112247,446124.6019982306
112248,93885.93944209121
112249,15872.33778515036
112250,43880.17392301707
112251,54888.76610571471
112252,60692.61661561081
112253,31239.13492350921
112254,282219.75697750156
112255,42476.43695926815
112256,27113.762115108864
112257,39700.66051763615
112258,452252.2722779229
112259,147231.5667638751
112260,140397.34677080112
112261,464826.3484685052
112262,90143.54596361691
112263,42928.54348140867
112264,78898.65708729078
112265,9568.733880506787
112266,40130.15927540136
112267,54111.32977774104
112268,53177.51062371221
112269,451896.92348153086
112270,16920.074583469857
112271,101266.43959600771
112272,78325.61978921204
112273,157515.72487452865
112274,5429.774036273383
112275,188502.61475194912
112276,181829.45597942302
112277,82037.96134685828
112278,37297.04655742212
112279,18766.387328186494
112280,160278.86533180007
112281,72469.25857025945
112282,206824.70391611915
112283,105160.13005875518
112284,61497.74403361599
112285,51156.65557687537
112286,33873.13890175763
112287,46555.842146535644
