Instance,Income
111994,31960.047210028
111995,9877.575911892882
111996,46510.96226294028
111997,181133.27955377506
111998,10512.672244643034
111999,106708.98611365688
112000,118838.7960046164
112001,60187.4327440325
112002,43708.903054815106
112003,110728.17820845457
112004,2724.8025207472037
112005,169496.43782139494
112006,2987.6524153384726
112007,104889.46728624898
112008,300833.18392860255
112009,91640.19452391335
112010,47222.52464678315
112011,14909.69328811752
112012,23207.74510714866
112013,37107.115656359485
112014,120825.43014909439
112015,37228.627816274435
112016,54734.48700608136
112017,18235.33969052686
112018,175082.79500204374
112019,51391.31150784569
112020,16944.44895295697
112021,9550.04118738244
112022,86948.77340570877
112023,68499.62739924838
112024,9871.699138967946
112025,88879.30594595225
112026,60936.49329284123
112027,82833.78562946136
112028,20079.75427515884
112029,40359.5190351387
112030,141491.84591549545
112031,262251.7901808397
112032,225683.99425694617
112033,104906.80655127026
112034,334584.7719501572
112035,112146.44237958823
112036,200270.97549357472
112037,119028.02179819661
112038,190869.85342990796
112039,31955.09890287306
112040,63587.38554082997
112041,66158.73330693791
112042,51085.25243096005
112043,59037.32063040602
112044,47282.28236310588
112045,28034.07418514061
112046,284346.71727755497
112047,23732.415085631987
112048,5726.115846095191
112049,100351.22250457345
112050,37917.53692315358
112051,52912.39400917849
112052,105052.55711669126
112053,204852.34485947326
112054,94810.33252962997
112055,15709.695949580324
112056,94902.7573100281
112057,10414.844231190275
112058,65696.86515105066
112059,29701.6209305294
112060,264128.83713242953
112061,126506.5973783178
112062,173579.4708322613
112063,76990.1147263969
112064,7185.224930011625
112065,54690.74068434751
112066,15075.852004264034
112067,123809.44559027349
112068,60024.10796509978
112069,227677.87437315658
112070,349955.5216847216
112071,68889.50625663206
112072,85193.4469553122
112073,46243.22021723839
112074,26469.453980593014
112075,6528.096819459501
112076,123111.67213743214
112077,693960.0971944163
112078,8892.707678195355
112079,204690.72744471353
112080,128567.8635720449
112081,563796.0135611864
112082,28219.539305226514
112083,32731.76684096723
112084,13695.409207375733
112085,54698.84908609445
112086,22646.72730806594
112087,47819.69329338769
112088,130248.9775545597
112089,40133.858259785375
112090,197229.03967006752
112091,30737.00209648242
112092,24486.029954014353
112093,92907.83055933591
112094,26519.48584845468
112095,47278.86174714501
112096,132512.3045739606
112097,25560.56418895286
112098,11663.023800795794
112099,27763.54667991656
112100,38143.43985651273
112101,214287.90773090185
112102,17418.201198196522
112103,118662.13988180949
112104,76619.79656664882
112105,56344.49673095802
112106,95499.38427782683
112107,124092.60188837293
112108,82286.44703441474
112109,16882.047951605153
112110,55303.288080736274
112111,26168.392348470745
112112,65567.93374211571
112113,80069.91363245297
112114,44653.46111704955
112115,23983.951900543416
112116,45252.14748988134
112117,93266.30023237313
112118,40503.393857260424
112119,40260.526370123276
112120,338667.7223810326
112121,131386.06428012258
112122,360655.17678333295
112123,314833.3538184669
112124,62949.21105960324
112125,192270.96404827177
112126,166259.66190991265
112127,7063.096728604962
112128,49148.644574315826
112129,102996.01043466487
112130,86786.87656673872
112131,61331.16148356332
112132,85652.8411943447
112133,282343.64207914873
112134,39320.52150213699
112135,3195.0562625906136
112136,73338.4604905618
112137,12903.524844086543
112138,16655.73382976383
112139,69040.34848505045
112140,44889.24131356618
112141,52064.04226597638
112142,67948.52167414896
112143,213881.0997646429
112144,10818.55225316696
112145,34708.59340613392
112146,53505.43399993141
112147,200928.14678277288
112148,58034.289861205354
112149,76110.88330469125
112150,2105.6253223367203
112151,263855.94028861204
112152,92347.46514060641
112153,59261.68440663282
112154,51836.870149850845
112155,101084.7531761261
112156,98680.22647734116
112157,101043.30900717994
112158,54523.42667815508
112159,310364.2353281357
112160,49419.07160611044
112161,152647.490735176
112162,134144.53902296693
112163,23724.764762092123
112164,46005.59458859766
112165,149952.02668983376
112166,50809.61636511465
112167,33162.32690668521
112168,50790.35044457627
112169,237932.93075261966
112170,179058.7124584067
112171,51965.92739982871
112172,12355.042681945066
112173,129416.7981517789
112174,22616.053244133585
112175,49905.62239260885
112176,14179.542980787519
112177,112504.27016899496
112178,6646.595873607816
112179,18503.341093912517
112180,23057.669624523965
112181,10968.55601195139
112182,218895.70911735616
112183,101643.46206117586
112184,12859.835129131396
112185,293184.16877562087
112186,8308.1148907814
112187,152223.6960158977
112188,170565.41378081092
112189,37484.35098572981
112190,35494.05311636157
112191,98568.78115340325
112192,274452.15185172175
112193,28770.361921977354
112194,156713.61504860385
112195,47598.165895326325
112196,7549.81964215512
112197,299753.3801638215
112198,31368.09458060685
112199,40546.28831767731
112200,53559.30309243061
112201,283052.6961328861
112202,146905.36117046865
112203,30472.47047629553
112204,32270.81254463937
112205,6439.5857069620015
112206,112188.45240485048
112207,314659.4345155308
112208,70919.53747652624
112209,432031.143038993
112210,51877.73631823484
112211,243376.92365706596
112212,71829.97329429655
112213,16482.939319046167
112214,280480.8561003188
112215,34260.67057695053
112216,121266.78410123907
112217,30652.994425740293
112218,31926.335258748237
112219,340862.36163913255
112220,33297.936539211165
112221,133.36746633986346
112222,30856.19787506415
112223,52849.692939760585
112224,164926.69049213573
112225,24602.67998838895
112226,84984.25420277113
112227,73043.8694424633
112228,122797.65610601591
112229,77561.15503659747
112230,172207.73189752223
112231,2536.8678842040426
112232,159462.20699415528
112233,19537.00166666318
112234,39229.59673844269
112235,5974.524745478733
112236,110685.76664567059
112237,385599.4629381179
112238,50090.24821520943
112239,25329.090846661195
112240,20778.682202032065
112241,20137.902918321222
112242,42706.656595786924
112243,73652.95040040748
112244,181558.6537642101
112245,96877.33460072365
112246,44422.327964683995
112247,435965.9154611565
112248,118336.8975069827
112249,3679.6529373713565
112250,37646.92529464361
112251,51563.92783307822
112252,44961.70411283958
112253,12669.25095395896
112254,263978.5015369773
112255,43509.70295001449
112256,22933.002960546924
112257,49392.09072419985
112258,438883.28822741506
112259,197286.0450361533
112260,145380.2120570366
112261,322430.00467125914
112262,91131.07425362474
112263,29751.47091034077
112264,75426.3754656866
112265,24216.39739977955
112266,38487.48894398428
112267,67036.89385906677
112268,55352.48129548181
112269,502227.6477089095
112270,6639.028177569227
112271,99820.74030083598
112272,77106.41581055027
112273,121850.38877050538
112274,5017.823631119398
112275,244717.76475387308
112276,256508.05797884025
112277,73187.1791630945
112278,28528.398729473927
112279,11423.45621900644
112280,128816.06023246473
112281,54724.62676303488
112282,194004.72297897836
112283,102957.90821363327
112284,65260.38607436613
112285,72934.5287758457
112286,46832.790023745474
112287,34175.10323659846
112288,80188.1627625781
112289,229240.99274201147
112290,196708.35242798307
112291,15118.823222413597
112292,450615.05817956186
112293,24045.173583343356
112294,250323.6389738424
112295,54007.49013263837
112296,239091.89578280068
112297,64628.87902040391
112298,75298.55095327749
112299,27542.563420559847
112300,18687.709397155875
112301,31850.799965022656
112302,33150.086487026354
112303,25160.382993909927
112304,162506.52686998644
112305,23272.080503896956
112306,72290.24299164161
112307,48237.40431241057
112308,124901.25758676713
112309,72462.4637251348
112310,25779.139639880825
112311,91483.02579279932
112312,28078.00494500871
112313,111602.35672724344
112314,22612.42598211382
112315,199698.29551771944
112316,31261.839377334316
112317,21870.234861248897
112318,22348.492175238134
112319,9893.976774458077
112320,515928.6390066668
112321,37686.144932835
112322,25884.806132232658
112323,110368.81663336161
112324,407550.0110363458
112325,212844.2262745623
112326,113482.5837717325
112327,264713.82368780946
112328,111957.56973127434
112329,157325.9459473202
112330,403185.1066134339
112331,363353.8563883666
112332,281504.4821968648
112333,309015.65774293675
112334,255276.9704714153
112335,68035.79680954326
112336,20351.05803695111
112337,233407.74678571217
112338,271764.9487270249
112339,315817.1036158104
112340,48419.56076633592
112341,886640.5536327739
112342,23196.53892862339
112343,80541.48635890963
112344,40277.223524538145
112345,48064.48927314843
112346,83707.65310466735
112347,20302.242552418476
112348,20080.63665076228
112349,17724.6843132422
112350,91373.9825118354
112351,35671.55831619933
112352,30740.948720474225
112353,3447.0489827812976
112354,107154.24575291263
112355,57610.88902577678
112356,76306.25209133096
112357,57763.63190930533
112358,110645.87180533134
112359,37549.27380389946
112360,23633.076072792228
112361,224310.55541282878
112362,63507.09471710307
112363,66523.26688518841
112364,2112.4424312343986
112365,3583.3306799655707
112366,18683.846263870542
112367,36791.95847841466
112368,29530.470174056958
112369,186936.73108540705
112370,5956.089171248502
112371,303112.8412479422
112372,122957.735850134
112373,53406.78037428601
112374,9814.050143859162
112375,25444.915340485393
112376,114418.55157572486
112377,110444.25756309886
112378,64328.257266938796
112379,78793.01929411721
112380,63186.438573810316
112381,85946.91600687866
112382,106050.28381526395
112383,39942.81376684689
112384,227700.3850842211
112385,11524.875809685858
112386,194150.0120420842
112387,57523.16172808394
112388,29769.144005488495
112389,32508.9155607074
112390,11089.083101436632
112391,24946.260292196752
112392,119907.02560274546
112393,56659.440806116494
112394,57123.42222984925
112395,24005.37827105732
112396,101472.76501172551
112397,60716.85505981738
112398,346303.51076074655
112399,104565.25374324793
112400,95556.64242286494
112401,118279.87745526213
112402,693321.143183591
112403,151568.30150402096
112404,113909.72052480686
112405,67617.57388879347
112406,19495.219215819045
112407,21267.32946053544
112408,32715.006704349795
112409,60742.63333484486
112410,17737.405996133522
112411,156639.99290372507
112412,128758.09380396384
112413,25278.838892337237
112414,97647.21017810715
112415,161681.89795902607
112416,76550.99023306258
112417,120438.23816945996
112418,81544.04906509747
112419,175845.24769293555
112420,52662.560409429156
112421,266649.0328014977
112422,117789.33113657027
112423,36507.32550859817
112424,15706.34711515885
112425,20641.02890293958
112426,101766.29882130893
112427,341789.40453330445
112428,194630.8900871623
112429,11358.992264613256
112430,36781.00868521449
112431,160018.2724016921
112432,24166.770326650865
112433,69943.01630216862
112434,19208.595846247354
112435,50022.81912743508
112436,51566.73174473658
112437,64896.851494461844
112438,69217.99925119698
112439,15739.087722813343
112440,264452.6770580564
112441,57973.01934456714
112442,333563.5705424807
112443,38311.25723385014
112444,20877.822951317357
112445,66253.97045327075
112446,443259.3454716717
112447,525300.3099936529
112448,61600.77825867842
112449,84876.90951346266
112450,33244.28775524664
112451,108806.27602270883
112452,21789.13100869044
112453,42529.96535988102
112454,124385.97631156848
112455,615788.2736557681
112456,45414.92518314704
112457,198273.8263720799
112458,116912.42762848738
112459,41175.202206473856
112460,47924.211516454256
112461,375768.48986015486
112462,119606.70705586144
112463,64917.58838290378
112464,55466.57300335128
112465,160767.50913863786
112466,178828.11615052185
112467,47507.83951880162
112468,25467.07534010878
112469,55461.33357968711
112470,32765.541758439347
112471,59300.48147356534
112472,152439.79478084214
112473,112605.8012347537
112474,30273.53090318972
112475,69837.58235549985
112476,102949.24989744098
112477,41804.403072683
112478,77828.48504988666
112479,25621.212683417136
112480,56001.06874048179
112481,138819.58621598853
112482,51404.78759886822
112483,230945.05117889456
112484,61149.864063747846
112485,89378.20265615662
112486,9962.716260109957
112487,18258.800060787093
112488,159609.8704689488
112489,46138.83319628842
112490,321511.472767125
112491,63061.39199413673
112492,49833.95207609113
112493,248250.19387142372
112494,12648.779452962664
112495,3232.3594761028075
112496,17801.339421619763
112497,223381.1544602672
112498,24070.549847312042
112499,58583.372628747384
112500,20534.296993168773
112501,48424.20009951764
112502,65181.203734730385
112503,43018.69059963845
112504,36946.35347435183
112505,29033.651583206036
