Instance,Income
111994,29167.472064566857
111995,11023.353013525637
111996,51114.24375725475
111997,179431.27038548715
111998,11493.424657225529
111999,111795.50098689094
112000,119481.11635803222
112001,57596.0790532917
112002,38808.98521311691
112003,100931.99324783547
112004,3834.557995014416
112005,167183.88004268933
112006,3673.2362444990517
112007,97323.32535854398
112008,290496.11916910746
112009,105147.30821405971
112010,47778.79340949467
112011,13132.268522491786
112012,32196.85887216282
112013,36613.74163400735
112014,115712.29414142
112015,37242.43606172872
112016,49175.07686887328
112017,15329.840841905241
112018,184669.32720744843
112019,54519.266106217554
112020,16201.603935940506
112021,7446.943667955923
112022,84273.40062965282
112023,71141.69199441682
112024,11117.329180042318
112025,85332.78757419446
112026,58932.94581203287
112027,76754.2018338465
112028,17060.876107893142
112029,44133.4857944829
112030,153395.41577840407
112031,265076.3018799649
112032,236201.66446506878
112033,103239.94546442329
112034,333860.7415594396
112035,116493.72710301192
112036,190291.24021148746
112037,129123.87299305461
112038,189527.65896391988
112039,31833.286717856066
112040,61821.60653518949
112041,62431.68164956903
112042,46951.46423520316
112043,54943.9003771395
112044,46658.582703428714
112045,28932.525150514768
112046,277624.45585085393
112047,21199.654268646627
112048,6351.6902825285
112049,108970.04018959006
112050,32317.59840928191
112051,53209.48829566719
112052,117323.78864336174
112053,208080.00546466207
112054,98345.0532482871
112055,15600.905095399148
112056,90382.34284215278
112057,11265.35431862969
112058,66829.87803765794
112059,26288.406051480437
112060,277713.0134588594
112061,129955.21809665588
112062,174868.2500052681
112063,73928.66940747388
112064,7757.888425789785
112065,52990.22015983456
112066,15970.577563404007
112067,116269.86491675112
112068,76842.79324483083
112069,238834.15668217544
112070,352950.02660094656
112071,69974.07628950369
112072,87825.96414206013
112073,39978.12192510911
112074,22335.033872021057
112075,10381.941887706393
112076,115252.46042200852
112077,726173.0086554425
112078,10419.908470179993
112079,211809.69454865652
112080,129557.1649290032
112081,555788.244997575
112082,25165.120621442245
112083,27118.805706261883
112084,18160.538196459558
112085,47408.69673132545
112086,21162.609874635775
112087,41801.3455811932
112088,132383.01907076433
112089,35449.714842053996
112090,189034.0846967075
112091,28308.677303152494
112092,26146.92515788171
112093,97271.6306781329
112094,26976.138698631785
112095,52233.28386273153
112096,137613.14420138625
112097,22102.742647021307
112098,10605.23929067682
112099,27630.14497421803
112100,34911.39283090939
112101,227497.5452498004
112102,15388.297428569937
112103,115048.10086899022
112104,73651.07963033573
112105,63861.76244948027
112106,94370.62975204943
112107,118327.90206292387
112108,86369.06655094131
112109,15786.03216619126
112110,52455.05619396836
112111,22260.110155668688
112112,66986.71170825255
112113,79355.98277350276
112114,37680.158553027024
112115,24912.444777317283
112116,47423.04069101263
112117,88750.61420973063
112118,35537.90766816612
112119,35667.40100706229
112120,345347.962336346
112121,122184.98973644947
112122,372749.32164104807
112123,321812.0253055596
112124,64980.28967646689
112125,193725.34482497326
112126,163765.7675428674
112127,6202.386551232495
112128,49942.75471398527
112129,100335.97255294403
112130,87968.93757081054
112131,64502.41808900294
112132,82611.56803054243
112133,271612.3210641642
112134,39545.11727232929
112135,2383.725369274762
112136,71267.09820476653
112137,12413.531729096847
112138,21684.25621681167
112139,64079.87978716596
112140,42343.72445425675
112141,47711.81960080479
112142,62559.59383824563
112143,226679.71614928663
112144,10214.142845710448
112145,32880.57184035094
112146,50935.161805969095
112147,210736.38857698257
112148,52456.05256573777
112149,70594.44317707278
112150,1871.981560491831
112151,263593.41505837324
112152,106352.83949929583
112153,61990.83634811647
112154,52383.16905246081
112155,103816.5051297386
112156,101848.10130992737
112157,102499.11905893264
112158,57873.910821030084
112159,304838.81448286667
112160,55485.95325281522
112161,155716.9727317507
112162,128832.00378427548
112163,26994.32830788345
112164,50711.64848927865
112165,154537.70382833076
112166,60703.98732120374
112167,34539.48601656409
112168,51281.360508024605
112169,237844.0867898945
112170,188516.01021692372
112171,46978.922797558735
112172,10363.241268653413
112173,130383.74144605083
112174,18474.36997427895
112175,45719.7918755439
112176,13209.032283288796
112177,119071.29025461501
112178,6558.915659582647
112179,17502.498522425576
112180,21466.4081957187
112181,11870.708908542896
112182,215717.73905039887
112183,94271.37553476721
112184,12436.0461576024
112185,294718.38650894427
112186,9940.563539386212
112187,141885.7961520781
112188,156977.97371897235
112189,34874.97927195213
112190,42565.766676665924
112191,91960.91279469553
112192,282353.8622645905
112193,26338.165837680714
112194,151645.50129872537
112195,45171.58648692438
112196,8281.968788050975
112197,294335.71200908977
112198,29419.12167032431
112199,39263.14188177796
112200,48951.29897604613
112201,271337.9965048493
112202,138603.94344862414
112203,28921.88941286999
112204,32042.955996474528
112205,6975.434586129348
112206,108901.17701554995
112207,326742.53658570425
112208,76698.35715542383
112209,442032.0586416388
112210,47763.57340096945
112211,237171.93579433896
112212,71485.40115423745
112213,19390.01836441083
112214,275076.1846665675
112215,38721.56981288416
112216,135707.70383489924
112217,28584.78941370954
